0.8333333730697632, -0.2916666269302368,
0.8120567798614502, -0.34663116931915283,
0.866134762763977, -0.3439716100692749,
0.8767729997634888, -0.32535457611083984,
-0.9796099066734314, -0.28634750843048096,
-0.9973404407501221, -0.3014184236526489,
-1.0, -0.34929072856903076,
-0.9893617033958435, -0.34929072856903076,
-0.9858155846595764, -0.3439716100692749,
-0.9751772880554199, -0.298758864402771,
0.9122340679168701, -0.2748227119445801,
0.8528368473052979, -0.2916666269302368,
0.8501772880554199, -0.29432618618011475,
0.883865237236023, -0.3191488981246948,
-0.807624101638794, -0.25265955924987793,
-0.8803191184997559, -0.3679077625274658,
-0.7801418304443359, -0.4964538812637329,
-0.6914893388748169, -0.4964538812637329,
-0.664893627166748, -0.353723406791687,
-0.701241135597229, -0.3882979154586792,
-0.5079787373542786, -0.28634750843048096,
-0.3608155846595764, -0.23315608501434326,
-0.3971630930900574, -0.19946813583374023,
-0.4645389914512634, -0.19946813583374023,
-0.8297872543334961, -0.17907798290252686,
-0.9751772880554199, -0.28280138969421387,
-0.932624101638794, -0.4964538812637329,
-0.853723406791687, -0.4964538812637329,
-0.8235815763473511, -0.45567381381988525,
-0.8882978558540344, -0.3679077625274658,
-0.8102836608886719, -0.24468088150024414,
-0.353723406791687, -0.17730498313903809,
-0.3617021441459656, -0.17996454238891602,
-0.39007091522216797, -0.19769501686096191,
-0.3581560254096985, -0.22960996627807617,
-0.3466312289237976, -0.20567381381988525,
-0.3226950168609619, -0.17198586463928223,
-0.3484042286872864, -0.17553186416625977,
-0.341312050819397, -0.20212769508361816,
-0.3120567202568054, -0.18971633911132812,
-0.3156028389930725, -0.18085110187530518,
0.7358156442642212, -0.08865249156951904,
0.73758864402771, -0.25,
0.8023049831390381, -0.347517728805542,
0.8856383562088013, -0.10460996627807617,
0.8404254913330078, -0.12677299976348877,
-0.679964542388916, -0.06826245784759521,
-0.7615247964859009, -0.1117020845413208,
-0.8377659320831299, -0.13031911849975586,
-0.8014184236526489, -0.25,
-0.701241135597229, -0.38031911849975586,
-0.6028368473052979, -0.28191494941711426,
-0.6409574747085571, -0.27216315269470215,
-0.6728723049163818, -0.06560277938842773,
-0.6365247964859009, -0.2677304744720459,
-0.5115247964859009, -0.283687949180603,
-0.4689716100692749, -0.19680845737457275,
-0.5514184236526489, -0.11081564426422119,
-0.26241135597229004, -0.028368830680847168,
-0.2996453642845154, -0.06826245784759521,
-0.2996453642845154, -0.201241135597229,
-0.27570921182632446, -0.201241135597229,
-0.256205677986145, -0.07535457611083984,
0.9991134405136108, -0.024822711944580078,
0.9991134405136108, -0.026595711708068848,
0.9964538812637329, -0.02570927143096924,
0.734929084777832, -0.07890069484710693,
0.847517728805542, -0.11613476276397705,
0.173758864402771, 0.0691489577293396,
0.00709223747253418, -0.1914893388748169,
0.19769501686096191, -0.49911344051361084,
0.41843974590301514, -0.49911344051361084,
0.451241135597229, -0.13741135597229004,
0.38741135597229004, -0.19946813583374023,
0.09663116931915283, 0.26861703395843506,
-0.25, -0.020390033721923828,
-0.11968082189559937, -0.49911344051361084,
0.076241135597229, -0.49911344051361084,
0.1285461187362671, -0.417553186416626,
-0.00886523723602295, -0.1914893388748169,
0.16312050819396973, 0.07801419496536255,
0.0797872543334961, 0.18971633911132812,
0.5265957117080688, 0.49822694063186646,
0.4530141353607178, 0.010638296604156494,
0.7109929323196411, -0.07180845737457275,
0.8891843557357788, -0.03280138969421387,
0.835106372833252, 0.30053192377090454,
0.15070927143096924, 0.4831560254096985,
0.09485816955566406, 0.1906028389930725,
0.39095747470855713, -0.17907798290252686,
0.5354609489440918, -0.026595711708068848,
0.43882977962493896, 0.004432618618011475,
0.5115247964859009, 0.5,
0.3297872543334961, 0.4627659320831299,
